review_id,review_text,sentiment_label,sentiment_score,identified_themes,bank,date
236,perfectly special,positive,0.999879002571106,['Other'],Commercial Bank of Ethiopia,2025-04-17
237,Fast and Reliable,positive,0.9998595714569092,['Transaction Performance'],Commercial Bank of Ethiopia,2025-04-17
238,good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-04-17
239,The best application I have ever seen in Ethiopia banking industry.,positive,0.9997448325157166,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-17
240,great app!!!,positive,0.9998501539230347,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-17
241,because sometimes it doesn't working it load too much,negative,-0.9911932349205017,['Other'],Commercial Bank of Ethiopia,2025-04-16
242,"Absolutely the best app! It works flawlessly, anytime and anywhere.",positive,0.9998784065246582,['Other'],Commercial Bank of Ethiopia,2025-04-16
243,ok,positive,0.9997851252555847,['Other'],Commercial Bank of Ethiopia,2025-04-16
244,very nice app ever!!!,positive,0.999826967716217,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-16
245,the best app,positive,0.9998469352722168,['Other'],Commercial Bank of Ethiopia,2025-04-16
246,Biometric security for mobile banking is not available,negative,-0.9996340274810791,['Other'],Commercial Bank of Ethiopia,2025-04-15
247,great,positive,0.9998630285263062,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-15
248,Nice service,positive,0.9998397827148438,"['User Interface & Experience', 'Customer Support']",Commercial Bank of Ethiopia,2025-04-15
249,great app,positive,0.999821126461029,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-15
250,it's special apps,positive,0.9995416402816772,['Other'],Commercial Bank of Ethiopia,2025-04-15
251,"In the updated version of the app, it takes more time to download the receipt.",negative,-0.9985652565956116,['Feature Requests'],Commercial Bank of Ethiopia,2025-04-14
252,ለምንድነው ትራንዛክሽን ትንሽ ብቻ የሚያሳየው ?,negative,-0.9647620320320129,['Other'],Commercial Bank of Ethiopia,2025-04-14
253,Good 🔥,positive,0.9998576641082764,['Other'],Commercial Bank of Ethiopia,2025-04-14
254,very interesting app i am using every day fantastic,positive,0.9998443126678467,['Other'],Commercial Bank of Ethiopia,2025-04-14
255,lebaa bank,negative,-0.9437295198440552,['Other'],Commercial Bank of Ethiopia,2025-04-14
256,Can't scan/recognize other banks' Interoperable QR Codes,negative,-0.9983273148536682,['Other'],Commercial Bank of Ethiopia,2025-04-13
257,OK,positive,0.9997851252555847,['Other'],Commercial Bank of Ethiopia,2025-04-13
258,grateful app,positive,0.9998038411140442,['Other'],Commercial Bank of Ethiopia,2025-04-13
259,100% ❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,positive,0.9974650144577026,['Other'],Commercial Bank of Ethiopia,2025-04-13
260,everthing wellbeok,negative,-0.7055748701095581,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-13
261,"""This mobile banking app is fast and user-friendly, but the only issue I encountered is that I can't access my bank statement within the app. I kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",negative,-0.9963226318359375,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Commercial Bank of Ethiopia,2025-04-12
262,nice app 👌,positive,0.9996724128723145,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-12
263,why did this app is not screenshot,negative,-0.9989493489265442,['Feature Requests'],Commercial Bank of Ethiopia,2025-04-12
264,it so good app,positive,0.999868631362915,['Other'],Commercial Bank of Ethiopia,2025-04-12
265,the best app,positive,0.9998469352722168,['Other'],Commercial Bank of Ethiopia,2025-04-11
266,جميل,positive,0.9271727800369263,['Other'],Commercial Bank of Ethiopia,2025-04-11
267,"less network, specially to make fee for utility purpose",negative,-0.994688868522644,['Other'],Commercial Bank of Ethiopia,2025-04-11
268,nice,positive,0.9998552799224854,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-11
269,simply for used,negative,-0.9918004870414734,['Other'],Commercial Bank of Ethiopia,2025-04-10
270,wow keep up,positive,0.9998539686203003,['Other'],Commercial Bank of Ethiopia,2025-04-10
271,its great app but when updating we can't take screen shot please try to fix it,negative,-0.9934490323066711,"['User Interface & Experience', 'Feature Requests']",Commercial Bank of Ethiopia,2025-04-10
272,good one,positive,0.9998288154602051,['Other'],Commercial Bank of Ethiopia,2025-04-10
273,best app.,positive,0.999774158000946,['Other'],Commercial Bank of Ethiopia,2025-04-10
274,everything is easy thank you cebe,positive,0.9998396635055542,"['User Interface & Experience', 'Customer Support']",Commercial Bank of Ethiopia,2025-04-10
275,ፈጣን ቀልጣፋ,negative,-0.7850591540336609,['Other'],Commercial Bank of Ethiopia,2025-04-10
276,good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-04-09
277,ok,positive,0.9997851252555847,['Other'],Commercial Bank of Ethiopia,2025-04-09
278,ጎበዝ,negative,-0.6970564723014832,['Other'],Commercial Bank of Ethiopia,2025-04-09
279,good app,positive,0.9998493194580078,['Other'],Commercial Bank of Ethiopia,2025-04-09
280,but this app says can't sync,negative,-0.9988365769386292,['Other'],Commercial Bank of Ethiopia,2025-04-09
281,waw,negative,-0.7346174120903015,['Other'],Commercial Bank of Ethiopia,2025-04-09
282,to slow,negative,-0.9994872808456421,['Transaction Performance'],Commercial Bank of Ethiopia,2025-04-09
283,work on screen shot system,neutral,-0.5902683138847351,['Other'],Commercial Bank of Ethiopia,2025-04-08
284,very very nice aplication,positive,0.9998292922973633,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-08
285,Good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-04-08
286,wonder full and it is easy to use,positive,0.9996142387390137,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-08
287,easy and reliable,positive,0.9998584985733032,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-08
288,good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-04-07
289,it is Very Useful app 👍,positive,0.994536280632019,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-07
290,very good,positive,0.9998520612716675,['Other'],Commercial Bank of Ethiopia,2025-04-07
291,perfect app,positive,0.9998340606689453,['Other'],Commercial Bank of Ethiopia,2025-04-07
292,I like it.,positive,0.9998694658279419,['Other'],Commercial Bank of Ethiopia,2025-04-07
293,bugs,negative,-0.9988303780555725,['Other'],Commercial Bank of Ethiopia,2025-04-06
294,commerial Bank,negative,-0.6810256242752075,['Other'],Commercial Bank of Ethiopia,2025-04-06
295,Genat biru,negative,-0.966159999370575,['Other'],Commercial Bank of Ethiopia,2025-04-06
296,🙏,negative,-0.6970564723014832,['Other'],Commercial Bank of Ethiopia,2025-04-06
297,it is good but it doesn't allow screen shot,positive,0.6723150610923767,['Other'],Commercial Bank of Ethiopia,2025-04-06
298,the best one,positive,0.9998371601104736,['Other'],Commercial Bank of Ethiopia,2025-04-06
299,You need to copy many things from other bank apps like Amole(Dashen),negative,-0.9967620372772217,['Other'],Commercial Bank of Ethiopia,2025-04-06
300,bring back the screenshot feature.,positive,0.9942916631698608,['Feature Requests'],Commercial Bank of Ethiopia,2025-04-05
301,Good!👍,positive,0.9998579025268555,['Other'],Commercial Bank of Ethiopia,2025-04-05
302,best app to experience him that to smooth transaction among the customers,positive,0.9985142350196838,"['Transaction Performance', 'Customer Support']",Commercial Bank of Ethiopia,2025-04-05
303,good,positive,0.9998161196708679,['Other'],Commercial Bank of Ethiopia,2025-04-04
304,nice app suitable to use it. the only weak side is it need data connections and hoping will be fixed to offline i gave 4 rate,negative,-0.9551453590393066,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-04
305,easy to use,positive,0.9988542795181274,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-04
306,"Good job to the CBE team on this mobile app! It's designed in a way that's simple and intuitive to navigate, which is great for everyone. It effectively handles the essential banking tasks I need to perform regularly. It's a practical and reliable tool that makes everyday banking much more convenient. Thank you for this useful application.",positive,0.9998189806938171,"['Account Access Issues', 'User Interface & Experience', 'Customer Support']",Commercial Bank of Ethiopia,2025-04-04
307,ለኔ በጣም ምርጥ ነው ግን screenshot ማረግ ቢቻል ምርጥ ነበር,negative,-0.8819233775138855,['Feature Requests'],Commercial Bank of Ethiopia,2025-04-04
308,before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,negative,-0.9973511695861816,"['Transaction Performance', 'Customer Support', 'Feature Requests']",Commercial Bank of Ethiopia,2025-04-04
309,cool ❤,positive,0.9997991919517517,['Other'],Commercial Bank of Ethiopia,2025-04-04
310,Best app,positive,0.999686598777771,['Other'],Commercial Bank of Ethiopia,2025-04-03
311,great app,positive,0.999821126461029,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-03
312,best banking App,positive,0.999736487865448,['Other'],Commercial Bank of Ethiopia,2025-04-03
313,satisfied,positive,0.9997212290763855,['Other'],Commercial Bank of Ethiopia,2025-04-03
314,this app is very necessary app many people found it,positive,0.9980692267417908,['Other'],Commercial Bank of Ethiopia,2025-04-03
315,cbe very active Bank I'm using CBE app very very satisfaction,positive,0.989459753036499,['Other'],Commercial Bank of Ethiopia,2025-04-03
316,It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,positive,0.9997400641441345,"['Transaction Performance', 'User Interface & Experience']",Commercial Bank of Ethiopia,2025-04-03
317,excellent,positive,0.9998434782028198,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-02
318,perfect,positive,0.9998517036437988,['Other'],Commercial Bank of Ethiopia,2025-04-02
319,thankyou,positive,0.9998428821563721,['Customer Support'],Commercial Bank of Ethiopia,2025-04-02
320,I Like it,positive,0.9998593330383301,['Other'],Commercial Bank of Ethiopia,2025-04-02
321,ok,positive,0.9997851252555847,['Other'],Commercial Bank of Ethiopia,2025-04-02
322,"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",negative,-0.9986600875854492,"['Account Access Issues', 'Feature Requests']",Commercial Bank of Ethiopia,2025-04-02
323,smart app,positive,0.999789297580719,['Other'],Commercial Bank of Ethiopia,2025-04-02
324,isin ga'a,positive,0.76072758436203,['Other'],Commercial Bank of Ethiopia,2025-04-02
325,easy to use,positive,0.9988542795181274,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-01
326,it's great,positive,0.9998691082000732,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-01
327,very good app and stars faction with work,positive,0.9998588562011719,['Other'],Commercial Bank of Ethiopia,2025-04-01
328,It is excelent,positive,0.9998881816864014,['Other'],Commercial Bank of Ethiopia,2025-04-01
329,Smart,positive,0.9998456239700317,['Other'],Commercial Bank of Ethiopia,2025-04-01
330,በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,negative,-0.9570208191871643,['Other'],Commercial Bank of Ethiopia,2025-04-01
331,very interesting app,positive,0.9997968077659607,['Other'],Commercial Bank of Ethiopia,2025-04-01
332,i like it,positive,0.9998593330383301,['Other'],Commercial Bank of Ethiopia,2025-04-01
333,wow.......cbe.....keep it up.....!!!!!!,positive,0.9985969662666321,['Other'],Commercial Bank of Ethiopia,2025-04-01
334,ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,negative,-0.9510265588760376,['Other'],Commercial Bank of Ethiopia,2025-04-01
335,Excellent🙏app,negative,-0.6970564723014832,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-01
336,the most useful,positive,0.9997223019599915,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-01
337,I am more satisfied in this app . More sure you have to secure.,positive,0.9787843823432922,['Other'],Commercial Bank of Ethiopia,2025-04-01
338,Easy to use,positive,0.9988542795181274,['User Interface & Experience'],Commercial Bank of Ethiopia,2025-04-01
339,"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",negative,-0.9585953950881958,['Other'],Commercial Bank of Ethiopia,2025-04-01
